mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cat__depth,param_cat__iterations,param_lgbm__max_depth,param_lgbm__n_estimators,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
8.315689086914062,0.15193575144986862,0.016239325205485027,0.0022992991215365012,4,100,3,200,0.01,3,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200}",0.799901185770751,0.8043478260869565,0.8013833992094862,0.8018774703557313,0.0018486449539397035,169
7.910502672195435,0.14618205925090028,0.030652523040771484,0.01124806833627419,4,100,3,200,0.01,5,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 100}",0.8008893280632411,0.8073122529644269,0.7969367588932806,0.8017127799736495,0.004275610996622914,174
7.641159693400065,0.36509497283466213,0.04053934415181478,0.020964510976892368,4,100,3,200,0.01,5,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200}",0.7984189723320159,0.8058300395256917,0.7954545454545454,0.799901185770751,0.004363518214588844,188
8.48482632637024,0.18441819200572362,0.023013909657796223,0.0052067415822994855,4,100,3,200,0.01,7,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 7, 'xgb__n_estimators': 100}",0.7969367588932806,0.8043478260869565,0.7974308300395256,0.7995718050065875,0.003383174997393651,189
10.806447267532349,0.32584630360603084,0.02420210838317871,0.00538578145590757,4,100,3,200,0.01,7,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 7, 'xgb__n_estimators': 200}",0.799407114624506,0.8043478260869565,0.8003952569169961,0.8013833992094862,0.0021346313235862395,179
6.972168604532878,0.3603110884602745,0.010020971298217773,0.0017938975867601518,4,100,3,200,0.1,3,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100}",0.8008893280632411,0.8028656126482213,0.7989130434782609,0.8008893280632411,0.0016136296065765244,185
7.478803316752116,0.23872411839073035,0.016679684321085613,0.0029586947170155784,4,100,3,200,0.1,3,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 200}",0.799901185770751,0.8033596837944664,0.8008893280632411,0.8013833992094862,0.0014545060715296359,179
6.964380264282227,0.18463512773129756,0.015556573867797852,0.003194116907699158,4,100,3,200,0.1,5,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 100}",0.799901185770751,0.8068181818181818,0.8048418972332015,0.8038537549407114,0.0029090121430592215,115
7.4599301020304365,0.19368919127430137,0.043221632639567055,0.012333294076282596,4,100,3,200,0.1,5,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 200}",0.7984189723320159,0.8068181818181818,0.7979249011857708,0.8010540184453229,0.0040808668291711985,183
7.750255028406779,0.2846495189293633,0.02677575747172038,0.002397564989356844,4,100,3,200,0.1,7,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 7, 'xgb__n_estimators': 100}",0.799901185770751,0.808300395256917,0.8023715415019763,0.8035243741765482,0.003524528089432261,121
9.679177443186441,0.6172617524002896,0.05181352297465006,0.04081944823964251,4,100,3,200,0.1,7,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 7, 'xgb__n_estimators': 200}",0.799407114624506,0.8102766798418972,0.8033596837944664,0.8043478260869565,0.004492154709152101,96
9.484255393346151,0.16524593487812814,0.03491457303365072,0.023118123871765508,4,100,5,100,0.01,3,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 100}",0.7989130434782609,0.8073122529644269,0.8018774703557312,0.8027009222661396,0.003478048761848304,148
10.106581370035807,0.553871332527418,0.03198099136352539,0.022162486078804902,4,100,5,100,0.01,3,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200}",0.7984189723320159,0.8068181818181818,0.799407114624506,0.8015480895915679,0.0037482894192163697,177
9.116380453109741,0.5010181144517917,0.011597871780395508,0.0006148249204567815,4,100,5,100,0.01,5,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 100}",0.8038537549407114,0.8107707509881423,0.8038537549407114,0.8061594202898551,0.003260703207052624,27
9.630674362182617,0.13298100594130247,0.018430391947428387,0.007745443473161927,4,100,5,100,0.01,5,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200}",0.8058300395256917,0.8102766798418972,0.8018774703557312,0.8059947299077734,0.003430939831356996,31
9.954948981602987,0.13174215214441004,0.04440601666768392,0.031969841968543876,4,100,5,100,0.01,7,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 7, 'xgb__n_estimators': 100}",0.8033596837944664,0.808300395256917,0.8038537549407114,0.8051712779973649,0.0022217947238524424,56
14.543529748916626,0.40487326096951204,0.042262872060139976,0.011989335207327673,4,100,5,100,0.01,7,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 7, 'xgb__n_estimators': 200}",0.8058300395256917,0.808300395256917,0.8038537549407114,0.8059947299077734,0.0018190647261507476,31
9.52502735455831,0.572622089918015,0.06222836176554362,0.0716455310398828,4,100,5,100,0.1,3,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100}",0.8028656126482213,0.8073122529644269,0.8018774703557312,0.8040184453227931,0.002363751662451811,111
9.832605441411337,0.07187789944075766,0.014627218246459961,0.0017635769382201628,4,100,5,100,0.1,3,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 200}",0.8018774703557312,0.8092885375494071,0.8003952569169961,0.8038537549407114,0.0038903200958556247,115
9.167215665181478,0.46625085468660404,0.025115251541137695,0.00693575633607741,4,100,5,100,0.1,5,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 100}",0.8033596837944664,0.808300395256917,0.8018774703557312,0.8045125164690381,0.0027459374177426017,94
9.81078298886617,0.25531823839782364,0.01746996243794759,0.0008632174469008862,4,100,5,100,0.1,5,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 200}",0.8018774703557312,0.807806324110672,0.8038537549407114,0.8045125164690382,0.0024648599385862944,88
10.168530623118082,0.5126092104155884,0.10094857215881348,0.12203819243955391,4,100,5,100,0.1,7,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 7, 'xgb__n_estimators': 100}",0.8023715415019763,0.8092885375494071,0.8048418972332015,0.8055006587615283,0.002862013701742868,44
12.793265501658121,0.4691506234165279,0.10933987299601237,0.04106406441594129,4,100,5,100,0.1,7,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 7, 'xgb__n_estimators': 200}",0.8033596837944664,0.808300395256917,0.8068181818181818,0.806159420289855,0.002070126002960545,29
19.653642416000366,1.2096359471330351,0.018026272455851238,0.002242830665633095,4,100,5,200,0.01,3,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 100}",0.8043478260869565,0.8068181818181818,0.7989130434782609,0.8033596837944663,0.003302031893241657,130
21.599762678146362,0.5919402177908601,0.017214059829711914,0.002320742404513519,4,100,5,200,0.01,3,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200}",0.8023715415019763,0.8092885375494071,0.8013833992094862,0.8043478260869565,0.0035168241936861825,96
21.98384976387024,0.6604053570876058,0.03473655382792155,0.017004001593373452,4,100,5,200,0.01,5,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 100}",0.8033596837944664,0.8068181818181818,0.8003952569169961,0.8035243741765482,0.00262473278170438,121
24.579007307688396,0.9014415247029952,0.04855902989705404,0.01792515613363832,4,100,5,200,0.01,5,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200}",0.8028656126482213,0.8107707509881423,0.8003952569169961,0.80467720685112,0.004425240066714238,81
24.21068048477173,0.6300889891302119,0.03820451100667318,0.027368270138421785,4,100,5,200,0.01,7,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 7, 'xgb__n_estimators': 100}",0.8033596837944664,0.8068181818181818,0.8053359683794467,0.8051712779973649,0.0014167202350201657,56
29.097344001134235,0.7272848131300643,0.052548726399739586,0.012249658176647811,4,100,5,200,0.01,7,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 7, 'xgb__n_estimators': 200}",0.8028656126482213,0.8048418972332015,0.8018774703557312,0.8031949934123848,0.0012324299692931225,131
21.970900058746338,0.6781899409207328,0.016520341237386067,0.0022436908788155156,4,100,5,200,0.1,3,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100}",0.8018774703557312,0.807806324110672,0.7989130434782609,0.8028656126482213,0.003697289907879417,143
